Facebook	0.6003400255190178	0.6341829410268953	0.7652102126242741	63891	876993	38.4226185
EU Email	0.5802295281253197	0.6164521234661515	0.7358500785354493	1005	332334	0.7334289
Slashdot	0.7929181373610111	0.8785048173982957	0.8995436613994089	77360	905468	79.5052952
Mathoverflow	0.2510393840687	0.5790385944131873	0.723843648208469	24818	506550	22.1156107
College Msg	0.6102114147238239	0.6236483663407705	0.7541906910671012	1899	59835	1.0859759
Epinions	0.40522603505641297	0.4227876510552495	0.6246027706318527	75888	508837	46.0374227
Twitter	0.06702990591986545	0.1097309576785391	0.2010254793064583	456626	171237	252.8731174
Preferential	0.36095905226202557	0.4154839353754513	0.7193224738357099	30082	120202	20.2646926
